ProviderNumber,HospitalName,Address1,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,85%,66  oyunntt,AL_AMI-8A
10029,EEQAABBQKWIIAALLXNNEERRAANNX  ZJ,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,PN-6,Heart Failure Patients Given Discharge Instructions,82%,527 patients,AL_HF-1
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,QLL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,,570 patients,AL_HF-2
10029,EAST ALABAMA MEDICAL CENTER AND SNF,4370 WEST MAIN STREET,GADSDEN,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,YYee,Heart Failure,HF-3,JwrrttDqkllifr  PPaageettss  uvvdCCEE  mhhouttooAAH  oofKdffyVVwnnyrruukaarrAyygllcc  EhzgjxrkibOZ,92%,  oaagkrnn,AL_HF-3
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,338811,FAYETTE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Yeeaag  Csk,AOPPB,Heart Failure Patients Given Smoking Cessation Advice/Counseling,1100,370 patients,AL_HF-4
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,S,36801,COVINGTON,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,92%,46 patients,AL_PN-2
10029,EESSAAKAANAAMMS  KDDIIAAKCCEERWTAAB  JFF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Voluntary non-profit - Other,YYss,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,91%,129 patients,AL_PN-3B
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,35960,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,59 patients,AL_PN-4
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-4,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,96%,153 patients,AL_PN-5C
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,3366,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,PN-6,ObuummpiiqqttudmyssViibeeb  tthh  MMtt  rrpppiisgeeIIbttiis  AAnnttiihiiooycc)),97%,115 patients,AL_PN-6
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,66,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,88%,89 patients,AL_PN-7
110000,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,98%,220088odtta,AL_SCIP-CARD-2
10029,MARSHALL MEDICAL CENTER SOUTH,00  EEPPPPEEEEOLL  SRRLWW,OPELIKA,AL,36801,OEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,0 patients,AL_PN-5C
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,ETOWAH,3347493411,Acute Care Hospitals,ttiiwttsrr,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,1016 patients,AL_SCIP-INF-2
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,PEELLIIIS,AL,36801,ETOWAH,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,ACCO--II--,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),97%,211 patients,AL_SCIP-INF-3
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AALL,36801,LLDW,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,98%,241 patients,AL_SCIP-INF-4
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,3300,LEE,3347493411,Acute Care Hospitals,GGpvvdmnrnnr  --pwooll  Siidiiy  oot  itthhpttu,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor),82%,1421 patients,AL_SCIP-INF-6
10029,EAST ALABAMA MEDICAL CENTER AND SNF,0000  ORORRDLL  PPSEQYY,OPELIKA,AL,36801,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,AMI-2,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,92%,473 patients,AL_SCIP-VTE-1
10043,WR  CIIVMGWLLOOUUR,2000 PEPPERELL PARKWAY,OPELIKA,AL,35976,LEE,3347493411,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,90%,473 patients,AL_SCIP-VTE-2
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,NNl,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,50%,44  qa,AL_AMI-1
,WEDOWEE HOSPITAL,1256 MILITARY STREET SOUTH,WEDOWEE,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,No,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,67%,3 patients,AL_AMI-2
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,No,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),,0 patients,AL_AMI-3
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,No,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,,0 patients,AL_AMI-4
10018,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,DOTHAN,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,oobrbmmy--  Opcck,No,Pneumonia,AANO--55,Heart Attack Patients Given Beta Blocker at Discharge,67%,3 patients,AL_AMI-5
10032,EESIS  HHOOOOAA,209 NORTH MAIN STREET,OZARK,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,No,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,0 patients,QLL__MM77AA
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,SOOWWRW,AL,36278,KDFFFFIB,2563572111,Acute Care Hospitals,GGoocneett  --  Occaak,p,Heart Attack,AMI-8A,GeeaarryttttaaccOaattiinnyss  Tiirb  OKQoii99nnee  OOff  AArrbs,,0 patients,AL_AMI-8A
10032,GEORGIANA HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,,36278,RANDOLPH,2563572111,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,0%,33oaadjya,AL_SCIP-INF-4
10016,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,LAUDERDALE,2563572111,Acute Care Hospitals,GGbeennmmwtt  LLooxaak,Yes,Heart Failure,HF-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,38%,39 patients,AA__J
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,HAMILTON,AL,36278,RANDOLPH,66335577221111,Acute Care Hospitals,Government - Local,l,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),25%,211 patients,AALL__--33
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,,MARION,2563572111,Acute Care Hospitals,Government - Local,No,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,2 patients,AL_HF-4
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,K,36278,RANDOLPH,334477661100,Acute Care Hospitals,Government - Local,No,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,25%,28 patients,AL_PN-6
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,EFEE,AL,36106,RANDOLPH,556655772211,Acute Care Hospitals,Government - Local,No,Pneumonia,AMI-2,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,92%,14 patients,AL_PN-3B
10164,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,No,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,67%,6 patients,AL_PN-4
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,GADSDEN,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,No,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,90%,30 patients,AL_AMI-3
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,K,36278,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,No,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),96%,23 patients,AL_PN-6
10032,WWEEDDDEEGDIITTQK,209 NORTH MAIN STREET,DQR,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,12%,16 patients,AL_PN-7
0033,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,333366442266,Acute Care Hospitals,Government - Local,No,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,,,AL_SCIP-CARD-2
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,No,Surgical Infection Prevention,SCIP-INF-1,ztwtyy  seennttss  bpseewvgnn  krv  aa  hhwrrogtt  kw  ((kiileehhijtvwffooee  twooywkopprreecynnrfyooo,,,AL_SCIP-INF-1
11000033,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,AAiee  FsrrdHHioiigsd,Government - Local,No,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,,AL_SCIP-INF-1
10032,WEDOWEE HOSPITAL,2299PTG  KSM  DD,WEDOWEE,AL,662277,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,YYwss,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,AAACCU--IIJD
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,GADSDEN,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,No,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,AL_SCIP-INF-4
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,662277,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,No,Surgical Infection Prevention,AMI-2,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor),,,AL_SCIP-INF-6
10049,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,662288,RANDOLPH,2563572111,Acute Care Hospitals,Government - Local,No,Surgical Infection Prevention,SCIP-VTE-1,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,,AL_SCIP-VTE-1
10032,EEEDDOOEREEIIGK,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,Acute Care Hospitals,GGoovveefbn    lvqll,No,Surgical Infection Prevention,PN-6,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,AL_HF-2
10033,UNIVERSITY OF ALABAMA HOSPITAL,1256 MILITARY STREET SOUTH,BIRMINGHAM,AL,35233,HOUSTON,2059344011,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,98%,229 patients,KQMMO--11
110000,UNIVERSITY OF ALABAMA HOSPITAL,400 NORTHWOOD DR,BIRMINGHAM,AL,35233,JJWRRSSOO,2059344011,Acute Care Hospitals,Government - State,Yes,GeeaaQttttkk,AMI-2,Heart Attack Patients Given Aspirin at Discharge,98%,316 patients,AL_AMI-2
1133,UUMIIVVEEUTTUPFF  AAQQSOOIIAA,619 SOUTH 19TH STREET,BIRMINGHAM,AL,55,CULLMAN,2059344011,Acute Care Hospitals,Proprietary,Ta,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),99,87 patients,AL_AMI-3
0033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,147 patients,AL_AMI-4
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,CULLMAN,2059344011,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,97%,331 patients,AL_AMI-5
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,COVINGTON,2059344011,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,0 patients,AL_AMI-7A
10033,UNIVERSITY OF ALABAMA HOSPITAL,810 ST VINCENTS DRIVE,BIRMINGHAM,AA,35233,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-8A,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),98%,77gud,LLQMMOS
10016,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,RRNOHHAAN,AL,35233,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,Heart Failure,JD11,Heart Failure Patients Given Discharge Instructions,46%,618 patients,AL_HF-1
10033,JBKVVEERRSSKTTIFF  QNMMHHSSPPOAAO,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,MONTGOMERY,2059344011,Acute Care Hospitals,Government - State,Yes,Heart Failure,Y22,HHeeqr  aaojeePPaannttGGuvvrnnsbDvvqojq  dKeeffyVVeeruccllaaf  Zyyzttill  KC))  FFriioo,96%,681 patients,LLJC--22
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,EEDFSSOONN,2059344011,Acute Care Hospitals,Government - State,Yes,JsttGquirree,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),99,343 patients,AL_HF-3
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,88%,130 patients,AL_HF-4
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JJWFFRSSIM,2059344011,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,74%,247 patients,AL_PN-2
10033,CALLAHAN EYE FOUNDATION HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,92%,00aaiinnw,AL_PN-3B
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,HRRKKHHHQ,LL,35233,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,116699  oqyiieebgss,AL_PN-4
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JJTSSJ,2059344011,Acute Care Hospitals,Hvvnneeb  --  Waattw,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,92%,357 patients,AL_PN-5C
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,CLANTON,,3355223333,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),85%,155 patients,S__PPNN66
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,SO,35233,MARSHALL,2059344011,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,79%,242 patients,AL_PN-7
10033,UCEEFSSII  ID  SQMMAA  YSSPPIITTO,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,69%,42 patients,AL_SCIP-CARD-2
110033,UNIVERSITY OF ALABAMA HOSPITAL,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,Surgical Infection Prevention,SCIP-INF-1,ssfhreyy  ppgiidmyzsgooseewggb  maannttiiiifqg  hhrofhhtt  rummr  orgii  oonnhhpuutneerifeessuuthryy))roohheeonnttiigwxkoo,88%,324 patients,AL_SCIP-INF-1
10025,UNIVERSITY OF ALABAMA HOSPITAL,66  ITTHH99TTARREEY,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,95%,350 patients,AL_SCIP-INF-2
10033,FAYETTE MEDICAL CENTER,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,9933440011,Acute Care Hospitals,Government - State,Yes,Zuuffxso  wccyoomPPteeiioonn,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),87%,317 patients,QOSSCCPPM--33
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,,35233,NWDRWRR,2059344011,Acute Care Hospitals,Government - State,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,76%,140 patients,AL_SCIP-INF-4
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,36049,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,Surgical Infection Prevention,SCIP-INF-6,sshrrh  ppqriidbreeddknnhh  tndtoomm  ttyee  ssvvee  eeffoo  duuggtt&&;;  glbaa  hhaarrrrnddd  issnnf  q  drrmmdhhxeeeefrkfa  i  sotwkooqllvrrwn��Vmi    aazzi)),9977%%,55  sttnngw,AL_SCIP-INF-6
10038,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,Acute Care Hospitals,Government - State,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,79%,230 patients,AL_SCIP-VTE-1
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,QLL,35233,UEERWRROO,2059344011,Acute Care Hospitals,Government - State,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,77%,224 patients,AL_SCIP-VTE-2
113344,COMMUNITY HOSPITAL INC,1725 PINE STREET,TALLASSEE,AL,36078,ELMORE,3342836541,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,77%,13 patients,AL_AMI-1
10034,COMMUNITY HOSPITAL INC,0055RRIIDNNDDZBIIO  FOODD,TALLASSEE,AL,36078,ELMORE,446655,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AAII22,Heart Attack Patients Given Aspirin at Discharge,100%,4 patients,AL_AMI-2
10034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Beet  ttqcckk,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,11  ppstteejss,AL_AMI-3
10034,HELEN KELLER MEMORIAL HOSPITAL,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,3342836541,Acute Care Hospitals,VVkjgaarr  bpnn--olott  rrgw,No,Heart Attack,AMI-4,nneepbs  Oyuw  iigeebSSmmnnXdwssaarooonn  ddk//CCinneelluh,,0 patients,AL_AMI-4
