ID,model,make,type,year,condition,wheelDrive,doors,engine
16693,mazda6,mazda,sedan,2011,new,fwd,4,2.5li4
16694,mazda5,mazda,wagon,2010,used,fwd,4,2.3li4
16695,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16696,626,mazda,sedan,1997,used,fwd,4,2.0li4
16697,mazda3,mazda,hatchback,2011,new,fwd,4,2.5li4
16698,cx-7,mazda,suv,2011,new,fwd,4,2.5li4
16699,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16700,cx-7,mazda,suv,2010,new,fwd,4,2.3li4
16701,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16702,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16703,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16704,mazdaspeed3,mazda,hatchback,2011,new,fwd,4,2.3li4
16705,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16706,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16707,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16708,mazda5,mazda,wagon,2012,new,fwd,4,2.5li4
16709,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16710,mazda3,mazda,sedan,2011,new,fwd,4,2.5li4
16711,tribute,mazda,suv,2011,new,4x4,4,2.5li4
16712,mazda6,mazda,sedan,2011,new,fwd,4,2.5li4
16713,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16714,cx-7,mazda,suv,2007,used,fwd,4,2.3li4
16715,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16716,mazda6,mazda,sedan,2007,used,fwd,4,2.3li4
16717,mazda5,mazda,wagon,2012,new,fwd,4,2.5li4
16718,cx-7,mazda,suv,2011,new,fwd,4,2.5li4
16719,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16720,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16721,mazda6,mazda,sedan,2010,new,fwd,4,2.5li4
16722,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16723,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16724,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16725,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16726,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16727,protege5,mazda,hatchback,2002,used,fwd,4,2.0li4
16728,cx-7,mazda,suv,2008,used,awd,4,2.3li4
16729,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16730,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16731,mazda3,mazda,sedan,2009,used,fwd,4,2.0li4
16732,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16733,mazda6,mazda,sedan,2010,new,fwd,4,2.5li4
16734,tribute,mazda,suv,2010,used,fwd,4,2.5li4
16735,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16736,mazda5,mazda,wagon,2008,used,fwd,4,2.3li4
16737,mazda3,mazda,sedan,2011,new,fwd,4,2.5li4
16738,mazda6,mazda,sedan,2005,used,fwd,4,2.3li4
16739,mazda6,mazda,sedan,2011,new,fwd,4,2.5li4
16740,mazda3,mazda,hatchback,2011,new,fwd,4,2.5li4
16741,mazda3,mazda,sedan,2011,new,fwd,4,2.5li4
16742,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16743,mazda3,mazda,sedan,2011,new,fwd,4,2.5li4
16744,mazda3,mazda,hatchback,2011,new,fwd,4,2.5li4
16745,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16746,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16747,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16748,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16749,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16750,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16751,tribute,mazda,suv,2011,new,fwd,4,2.5li4
16752,tribute,mazda,suv,2009,used,fwd,4,2.5li4
16753,cx-7,mazda,suv,2011,new,fwd,4,2.5li4
16754,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16755,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16756,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16757,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16758,cx-7,mazda,suv,2011,new,fwd,4,2.5li4
16759,mazda3,mazda,sedan,2011,new,fwd,4,2.5li4
16760,mazda5,mazda,wagon,2012,new,fwd,4,2.5li4
16761,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16762,mazda3,mazda,hatchback,2011,new,fwd,4,2.5li4
16763,cx-7,mazda,suv,2010,new,fwd,4,2.5li4
16764,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16765,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16766,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16767,cx-7,mazda,suv,2011,new,fwd,4,2.3li4
16768,cx-9,mazda,suv,2011,new,fwd,4,3.7lv6
16769,cx-7,mazda,suv,2011,new,fwd,4,2.5li4
16770,protege,mazda,sedan,2001,used,fwd,4,1.6li4
16771,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16772,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16773,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16774,mazda6,mazda,sedan,2010,new,fwd,4,2.5li4
16775,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16776,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16777,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16778,mazda5,mazda,wagon,2012,new,fwd,4,2.5li4
16779,mazda3,mazda,hatchback,2011,new,fwd,4,2.5li4
16780,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16781,mazda6,mazda,sedan,2011,new,fwd,4,2.5li4
16782,mazda6,mazda,sedan,2010,new,fwd,4,2.5li4
16783,mazda6,mazda,sedan,2007,used,fwd,4,2.3li4
16784,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16785,mazda5,mazda,wagon,2012,new,fwd,4,2.5li4
16786,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16787,mazdaspeed6,mazda,sedan,2006,used,awd,4,2.3li4
16788,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16789,mazda3,mazda,sedan,2010,used,fwd,4,2.5li4
16790,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16791,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16792,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16793,mazda3,mazda,hatchback,2011,new,fwd,4,2.5li4
16794,626,mazda,sedan,1997,used,fwd,4,2.0li4
16795,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16796,mazda5,mazda,wagon,2010,new,fwd,4,2.3li4
16797,cx-9,mazda,suv,2011,new,fwd,4,3.7lv6
16798,cx-9,mazda,suv,2011,new,fwd,4,3.7lv6
16799,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16800,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16801,cx-7,mazda,suv,2011,new,fwd,4,2.5li4
16802,mazda3,mazda,sedan,2011,new,fwd,4,2.5li4
16803,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16804,mazda6,mazda,sedan,2011,new,fwd,4,2.5li4
16805,mazda5,mazda,wagon,2009,used,fwd,4,2.3li4
16806,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16807,cx-7,mazda,suv,2011,new,fwd,4,2.5li4
16808,tribute,mazda,suv,2011,new,fwd,4,2.5li4
16809,cx-7,mazda,suv,2011,new,fwd,4,2.5li4
16810,cx-9,mazda,suv,2011,new,fwd,4,3.7lv6
16811,cx-7,mazda,suv,2011,new,fwd,4,2.5li4
16812,mazda6,mazda,sedan,2011,new,fwd,4,2.5li4
16813,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16814,cx-9,mazda,suv,2010,used,awd,4,3.7lv6
16815,cx-9,mazda,suv,2011,new,fwd,4,3.7lv6
16816,mazda6,mazda,sedan,2007,used,fwd,4,2.3li4
16817,mazda5,mazda,wagon,2010,new,fwd,4,2.3li4
16818,mazda3,mazda,sedan,2011,new,fwd,4,2.5li4
16819,cx-9,mazda,suv,2011,new,fwd,4,3.7lv6
16820,mazda6,mazda,sedan,2011,new,fwd,4,2.5li4
16821,mazda5,mazda,wagon,2010,used,fwd,4,2.3li4
16822,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16823,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16824,626,mazda,sedan,1997,used,fwd,4,2.0li4
16825,mazda3,mazda,hatchback,2011,new,fwd,4,2.5li4
16826,cx-7,mazda,suv,2011,new,fwd,4,2.5li4
16827,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16828,mazda6,mazda,sedan,2011,new,fwd,4,2.5li4
16829,cx-7,mazda,suv,2010,new,fwd,4,2.3li4
16830,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16831,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16832,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16833,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16834,mazdaspeed3,mazda,hatchback,2011,new,fwd,4,2.3li4
16835,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16836,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16837,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16838,mazda5,mazda,wagon,2012,new,fwd,4,2.5li4
16839,cx-9,mazda,suv,2011,new,fwd,4,3.7lv6
16840,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16841,mazda3,mazda,sedan,2011,new,fwd,4,2.5li4
16842,tribute,mazda,suv,2011,new,4x4,4,2.5li4
16843,mazda6,mazda,sedan,2011,new,fwd,4,2.5li4
16844,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16845,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16846,cx-7,mazda,suv,2007,used,fwd,4,2.3li4
16847,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16848,mazda6,mazda,sedan,2007,used,fwd,4,2.3li4
16849,mazda5,mazda,wagon,2012,new,fwd,4,2.5li4
16850,cx-7,mazda,suv,2011,new,fwd,4,2.5li4
16851,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16852,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16853,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16854,mazda6,mazda,sedan,2010,new,fwd,4,2.5li4
16855,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16856,mazda3,mazda,sedan,2009,used,fwd,4,2.0li4
16857,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16858,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16859,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16860,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16861,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16862,protege5,mazda,hatchback,2002,used,fwd,4,2.0li4
16863,cx-7,mazda,suv,2008,used,awd,4,2.3li4
16864,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16865,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16866,mazda3,mazda,sedan,2009,used,fwd,4,2.0li4
16867,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16868,mazda6,mazda,sedan,2010,new,fwd,4,2.5li4
16869,tribute,mazda,suv,2010,used,fwd,4,2.5li4
16870,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16871,mazda5,mazda,wagon,2008,used,fwd,4,2.3li4
16872,cx-9,mazda,suv,2011,new,fwd,4,3.7lv6
16873,mazda3,mazda,sedan,2011,new,fwd,4,2.5li4
16874,mazda6,mazda,sedan,2005,used,fwd,4,2.3li4
16875,mazda6,mazda,sedan,2011,new,fwd,4,2.5li4
16876,mazda3,mazda,hatchback,2011,new,fwd,4,2.5li4
16877,mazda3,mazda,sedan,2011,new,fwd,4,2.5li4
16878,cx-7,mazda,suv,2010,new,awd,4,2.3li4
16879,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16880,cx-9,mazda,suv,2011,new,fwd,4,3.7lv6
16881,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16882,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16883,mazda6,mazda,sedan,2011,new,fwd,4,2.5li4
16884,mazda3,mazda,hatchback,2011,new,fwd,4,2.5li4
16885,cx-7,mazda,suv,2011,new,fwd,4,2.5li4
16886,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16887,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16888,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16889,mazda6,mazda,sedan,2010,new,fwd,4,2.5li4
16890,cx-7,mazda,suv,2011,new,fwd,4,2.5li4
16891,mazda3,mazda,sedan,2009,used,fwd,4,2.0li4
16892,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16893,mazda3,mazda,hatchback,2011,new,fwd,4,2.5li4
16894,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16895,mazdaspeed6,mazda,sedan,2006,used,awd,4,2.3li4
16896,mazda5,mazda,wagon,2012,new,fwd,4,2.5li4
16897,cx-7,mazda,suv,2011,new,fwd,4,2.5li4
16898,mazdaspeed3,mazda,hatchback,2011,new,fwd,4,2.3li4
16899,mazda3,mazda,hatchback,2010,new,fwd,4,2.5li4
16900,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16901,mazda3,mazda,hatchback,2011,new,fwd,4,2.5li4
16902,mazda5,mazda,wagon,2012,new,fwd,4,2.5li4
16903,cx-7,mazda,suv,2011,new,fwd,4,2.5li4
16904,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16905,mazda3,mazda,sedan,2008,used,fwd,4,2.0li4
16906,cx-9,mazda,suv,2009,used,awd,4,3.7lv6
16907,mazda5,mazda,wagon,2010,new,fwd,4,2.3li4
16908,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16909,tribute,mazda,suv,2011,new,fwd,4,2.5li4
16910,mazda6,mazda,sedan,2008,used,fwd,4,2.3li4
16911,mazda6,mazda,sedan,2003,used,fwd,4,2.3li4
16912,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16913,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16914,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16915,tribute,mazda,suv,2006,used,fwd,4,2.3li4
16916,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16917,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16918,mazda6,mazda,sedan,2008,used,fwd,4,2.3li4
16919,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16920,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16921,mazda5,mazda,wagon,2010,new,fwd,4,2.3li4
16922,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16923,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16924,mazda6,mazda,sedan,2011,new,fwd,4,2.5li4
16925,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16926,mazda3,mazda,hatchback,2011,new,fwd,4,2.5li4
16927,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16928,mazda3,mazda,sedan,2011,new,fwd,4,2.5li4
16929,cx-7,mazda,suv,2011,new,awd,4,2.3li4
16930,mazda5,mazda,wagon,2010,new,fwd,4,2.3li4
16931,cx-7,mazda,suv,2011,new,fwd,4,2.5li4
16932,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16933,mazda5,mazda,wagon,2012,new,fwd,4,2.5li4
16934,tribute,mazda,suv,2010,new,4x4,4,2.5li4
16935,mazda3,mazda,sedan,2008,used,fwd,4,2.0li4
16936,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16937,mazda3,mazda,hatchback,2011,new,fwd,4,2.5li4
16938,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16939,tribute,mazda,suv,2011,new,fwd,4,2.5li4
16940,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16941,mazda5,mazda,minivan,2006,used,fwd,4,2.3li4
16942,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16943,cx-9,mazda,suv,2011,new,fwd,4,3.7lv6
16944,mazda3,mazda,hatchback,2011,new,fwd,4,2.5li4
16945,mazda6,mazda,sedan,2011,new,fwd,4,2.5li4
16946,mazda6,mazda,sedan,2010,new,fwd,4,2.5li4
16947,mazda6,mazda,sedan,2011,new,fwd,4,2.5li4
16948,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16949,mazda6,mazda,sedan,2011,new,fwd,4,2.5li4
16950,mazdaspeed3,mazda,hatchback,2011,new,fwd,4,2.3li4
16951,mazda2,mazda,hatchback,2011,new,fwd,4,1.5li4
16952,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16953,mazda3,mazda,sedan,2011,new,fwd,4,2.5li4
16954,mazda6,mazda,sedan,2011,new,fwd,4,2.5li4
16955,mazda3,mazda,sedan,2010,new,fwd,4,2.5li4
16956,mazda3,mazda,sedan,2011,new,fwd,4,2.5li4
16957,mazda3,mazda,hatchback,2011,new,fwd,4,2.5li4
16958,mazda5,mazda,wagon,2012,new,fwd,4,2.5li4
16959,mazda6,mazda,sedan,2011,new,fwd,4,2.5li4
16960,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16961,mazda5,mazda,wagon,2012,new,fwd,4,2.5li4
16962,mazda6,mazda,sedan,2007,used,fwd,4,2.3li4
16963,mazda6,mazda,sedan,2011,new,fwd,4,2.5li4
16964,mazda3,mazda,sedan,2011,new,fwd,4,2.5li4
16965,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16966,mazda3,mazda,hatchback,2011,new,fwd,4,2.5li4
16967,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16968,cx-9,mazda,suv,2011,new,awd,4,3.7lv6
16969,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16970,mazda3,mazda,sedan,2011,new,fwd,4,2.5li4
16971,mazda3,mazda,hatchback,2011,new,fwd,4,2.5li4
16972,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16973,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16974,mazda3,mazda,sedan,2011,new,fwd,4,2.0li4
16975,m-class,mercedes-benz,suv,2011,new,4x4,4,3.0lv6
16976,e-class,mercedes-benz,sedan,2008,used,awd,4,3.5lv6
16977,gl-class,mercedes-benz,suv,2007,used,awd,4,4.6lv8
16978,e-class,mercedes-benz,sedan,2008,used,awd,4,3.5lv6
16979,m-class,mercedes-benz,suv,2008,used,4x4,4,3.5lv6
16980,r-class,mercedes-benz,wagon,2008,used,awd,4,3.5lv6
16981,e-class,mercedes-benz,sedan,2011,new,rwd,4,3.5lv6
16982,glk-class,mercedes-benz,suv,2011,new,awd,4,3.5lv6
16983,m-class,mercedes-benz,suv,2011,new,4x4,4,3.5lv6
16984,glk-class,mercedes-benz,suv,2011,new,awd,4,3.5lv6
16985,glk-class,mercedes-benz,suv,2011,new,awd,4,3.5lv6
16986,s-class,mercedes-benz,sedan,2003,used,awd,4,5.0lv8
16987,gl-class,mercedes-benz,suv,2011,new,awd,4,3.0lv6
16988,m-class,mercedes-benz,suv,2003,used,4x4,4,5.0lv8
16989,glk-class,mercedes-benz,suv,2011,new,awd,4,3.5lv6
16990,e-class,mercedes-benz,sedan,2007,used,awd,4,5.5lv8
16991,r-class,mercedes-benz,wagon,2008,used,awd,4,3.5lv6
16992,e-class,mercedes-benz,sedan,2011,new,awd,4,3.5lv6
16993,glk-class,mercedes-benz,suv,2011,new,awd,4,3.5lv6
16994,glk-class,mercedes-benz,suv,2011,new,awd,4,3.5lv6
16995,glk-class,mercedes-benz,suv,2011,new,awd,4,3.5lv6
16996,m-class,mercedes-benz,suv,2011,new,4x4,4,3.5lv6
16997,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
16998,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
16999,e-class,mercedes-benz,sedan,2011,new,awd,4,3.5lv6
17000,e-class,mercedes-benz,sedan,2011,new,awd,4,3.5lv6
17001,m-class,mercedes-benz,suv,2011,new,4x4,4,3.0lv6
17002,gl-class,mercedes-benz,suv,2011,new,awd,4,4.6lv8
17003,e-class,mercedes-benz,sedan,2008,used,awd,4,3.5lv6
17004,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17005,e-class,mercedes-benz,sedan,2008,used,awd,4,3.5lv6
17006,r-class,mercedes-benz,wagon,2010,new,awd,4,3.5lv6
17007,gl-class,mercedes-benz,suv,2008,used,awd,4,4.6lv8
17008,m-class,mercedes-benz,suv,2008,used,4x4,4,5.5lv8
17009,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17010,e-class,mercedes-benz,sedan,2007,used,rwd,4,3.5lv6
17011,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17012,s-class,mercedes-benz,sedan,2010,new,rwd,4,3.5lv6
17013,m-class,mercedes-benz,suv,2011,new,4x4,4,6.2lv8
17014,gl-class,mercedes-benz,suv,2011,new,awd,4,4.6lv8
17015,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17016,gl-class,mercedes-benz,suv,2011,new,awd,4,4.6lv8
17017,e-class,mercedes-benz,wagon,2011,new,awd,4,3.5lv6
17018,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17019,s-class,mercedes-benz,sedan,2008,used,awd,4,5.5lv8
17020,m-class,mercedes-benz,suv,2011,new,4x4,4,3.5lv6
17021,e-class,mercedes-benz,sedan,2011,new,awd,4,5.5lv8
17022,e-class,mercedes-benz,sedan,2011,new,awd,4,3.5lv6
17023,glk-class,mercedes-benz,suv,2011,new,awd,4,3.5lv6
17024,m-class,mercedes-benz,suv,2003,used,4x4,4,3.7lv6
17025,e-class,mercedes-benz,sedan,2011,new,rwd,4,3.5lv6
17026,s-class,mercedes-benz,sedan,2011,new,awd,4,5.5lv8
17027,e-class,mercedes-benz,sedan,2011,new,awd,4,3.5lv6
17028,m-class,mercedes-benz,suv,1998,used,4x4,4,3.2lv6
17029,glk-class,mercedes-benz,suv,2011,new,awd,4,3.5lv6
17030,e-class,mercedes-benz,sedan,2011,new,awd,4,3.5lv6
17031,gl-class,mercedes-benz,suv,2011,new,awd,4,4.6lv8
17032,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17033,e-class,mercedes-benz,wagon,2011,new,awd,4,3.5lv6
17034,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17035,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17036,m-class,mercedes-benz,suv,2006,used,4x4,4,3.5lv6
17037,glk-class,mercedes-benz,suv,2011,new,awd,4,3.5lv6
17038,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17039,e-class,mercedes-benz,sedan,2010,used,awd,4,3.5lv6
17040,gl-class,mercedes-benz,suv,2007,used,awd,4,4.6lv8
17041,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17042,gl-class,mercedes-benz,suv,2008,used,awd,4,4.6lv8
17043,glk-class,mercedes-benz,suv,2011,new,awd,4,3.5lv6
17044,glk-class,mercedes-benz,suv,2011,new,awd,4,3.5lv6
17045,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17046,c-class,mercedes-benz,sedan,2004,used,awd,4,2.6lv6
17047,gl-class,mercedes-benz,suv,2011,new,awd,4,4.6lv8
17048,c-class,mercedes-benz,sedan,2006,used,awd,4,3.0lv6
17049,s-class,mercedes-benz,sedan,2011,new,rwd,4,5.5lv8
17050,e-class,mercedes-benz,sedan,2011,new,awd,4,5.5lv8
17051,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17052,glk-class,mercedes-benz,suv,2011,new,awd,4,3.5lv6
17053,s-class,mercedes-benz,sedan,2009,used,awd,4,5.5lv8
17054,m-class,mercedes-benz,suv,2010,new,4x4,4,3.5lv6
17055,glk-class,mercedes-benz,suv,2011,new,awd,4,3.5lv6
17056,c-class,mercedes-benz,sedan,2010,used,awd,4,3.0lv6
17057,c-class,mercedes-benz,sedan,2006,used,awd,4,3.0lv6
17058,gl-class,mercedes-benz,suv,2007,used,awd,4,4.6lv8
17059,m-class,mercedes-benz,suv,1999,used,4x4,4,3.2lv6
17060,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17061,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17062,r-class,mercedes-benz,wagon,2010,new,awd,4,3.5lv6
17063,e-class,mercedes-benz,sedan,2011,new,awd,4,3.5lv6
17064,glk-class,mercedes-benz,suv,2011,new,awd,4,3.5lv6
17065,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17066,gl-class,mercedes-benz,suv,2011,new,awd,4,4.6lv8
17067,r-class,mercedes-benz,wagon,2011,new,awd,4,3.5lv6
17068,gl-class,mercedes-benz,suv,2011,new,awd,4,4.6lv8
17069,gl-class,mercedes-benz,suv,2011,new,awd,4,3.0lv6
17070,s-class,mercedes-benz,sedan,2011,new,awd,4,5.5lv8
17071,c-class,mercedes-benz,wagon,2003,used,awd,4,2.6lv6
17072,glk-class,mercedes-benz,suv,2011,new,awd,4,3.5lv6
17073,gl-class,mercedes-benz,suv,2011,new,awd,4,4.6lv8
17074,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17075,e-class,mercedes-benz,sedan,2008,used,awd,4,3.5lv6
17076,c-class,mercedes-benz,sedan,2004,used,awd,4,2.6lv6
17077,m-class,mercedes-benz,suv,2011,new,4x4,4,6.2lv8
17078,m-class,mercedes-benz,suv,2011,new,4x4,4,3.0lv6
17079,gl-class,mercedes-benz,suv,2011,used,awd,4,4.6lv8
17080,m-class,mercedes-benz,suv,2008,used,4x4,4,5.5lv8
17081,e-class,mercedes-benz,sedan,2008,used,awd,4,3.5lv6
17082,m-class,mercedes-benz,suv,2009,used,4x4,4,3.5lv6
17083,e-class,mercedes-benz,sedan,2011,new,awd,4,3.5lv6
17084,e-class,mercedes-benz,wagon,2011,new,awd,4,3.5lv6
17085,m-class,mercedes-benz,suv,2011,new,4x4,4,3.0lv6
17086,m-class,mercedes-benz,suv,2007,used,4x4,4,3.5lv6
17087,m-class,mercedes-benz,suv,2010,new,4x4,4,3.5lv6
17088,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17089,g-class,mercedes-benz,suv,2002,used,4x4,4,5.0lv8
17090,s-class,mercedes-benz,sedan,2005,used,awd,4,4.3lv8
17091,s-class,mercedes-benz,sedan,2011,new,awd,4,5.5lv8
17092,s-class,mercedes-benz,sedan,2009,used,awd,4,5.5lv8
17093,e-class,mercedes-benz,sedan,2010,new,awd,4,5.5lv8
17094,cl-class,mercedes-benz,coupe,2011,new,awd,2,4.6lv8
17095,glk-class,mercedes-benz,suv,2011,new,awd,4,3.5lv6
17096,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17097,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17098,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17099,e-class,mercedes-benz,sedan,2011,new,awd,4,3.5lv6
17100,m-class,mercedes-benz,suv,2002,used,4x4,4,3.2lv6
17101,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
17102,m-class,mercedes-benz,suv,2011,new,4x4,4,3.0lv6
17103,s-class,mercedes-benz,sedan,2011,new,awd,4,5.5lv8
17104,c-class,mercedes-benz,sedan,2011,new,awd,4,3.0lv6
