ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1472,2272,Mosaic Single Hop IPA,American Strong Ale,12.0,0.05,nan,391,New Orleans Lager & Ale Brewing ...,Woodinville,WI
1473,2092,Irish Channel Stout,American IPA,16.0,0.068,nan,174,New Orleans Lager & Ale Brewing ...,New Orleans,WI
1474,1970,MechaHopzilla,American Double / Imperial IPA,16.0,0.05,nan,174,Dead Armadillo Craft Brewing,New Orleans,LA
1475,486,Brooklyn Summer Ale,Light Lager,16.0,0.069,nan,288,Vault Brewing Company,New Orleans,NY
1476,485,Rich Man's IIPA,English India Pale Ale (IPA),12.0,0.068,nan,190,Big River Brewing Company,Seattle,FL
1477,484,NOLA Blonde Ale,American Amber / Red Ale,24.0,0.052,nan,522,New England Brewing Company,Framingham,LA
1478,1934,Porkslap Pale Ale,American Pale Lager,16.0,0.073,20.0,177,New Republic Brewing Company,College Station,CO
1479,1793,Moar,American Blonde Ale,12.0,0.05,nan,241,Appalachian Mountain Brewery,Dolores,IN
1480,2041,Gordon (2005),American Pale Ale (APA),12.0,0.052,100.0,241,New Republic Brewing Company,Dolores,OH
1481,646,Nut Brown Ale,Kristalweizen,12.0,0.05,nan,74,New South Brewing Company,Portland,TN
1482,980,White Ale,Witbier,12.0,0.046,nan,175,Maui Brewing Company,Myrtle Beach,IL
1483,89,Cream Ale,Foreign / Export Stout,12.0,0.059,35.0,254,21st Amendment Brewery,Chicago,MA
1484,915,Green Head IPA,American Pale Ale (APA),12.0,0.053,nan,495,Newburyport Brewing Company,Newburyport,CO
1485,914,Bushwhacker Cider,American Pale Ale (APA),12.0,0.054,nan,495,Newburyport Brewing Company,Newburyport,CO
1486,2462,Newburyport Pale Ale,Tripel,12.0,0.057,nan,495,Newburyport Brewing Company,Newburyport,CO
1487,2049,Fox Tail Gluten Free Ale,American Amber / Red Ale,16.0,0.055,nan,258,Night Shift Brewing,Providence,CT
1488,1622,Oberon,English Strong Ale,12.0,0.071,31.0,192,Jack's Hard Cider (Hauser Estate...,Providence,NC
1489,1621,Point Special Lager,Doppelbock,12.0,0.072,80.0,177,NoDa Brewing Company,Charlotte,NC
1490,930,More Cowbell,American Brown Ale,12.0,0.06,nan,431,Center of the Universe Brewing C...,Santa Cruz,PA
1491,1306,White Ale,American Stout,12.0,0.061,nan,301,North Country Brewing Company,Slippery Rock,AK
1492,2251,Station 33 Firehouse Red,Irish Red Ale,12.0,0.098,nan,551,North Country Brewing Company,Slippery Rock,PA
1493,2467,Weisse Versa (2012),Schwarzbier,16.0,0.045,nan,431,North Country Brewing Company,Santa Cruz,PA
1494,1254,Saucy Intruder,American IPA,16.0,0.05,50.0,0,Fearless Brewing Company,Utica,MN
1495,517,Maggie's Leap,American Blonde Ale,12.0,0.078,nan,160,NorthGate Brewing,Minneapolis,MI
1496,1027,Wall's End,Märzen / Oktoberfest,12.0,0.051,nan,0,Cans Bar and Canteen,Charlotte,CA
1497,707,Roler Bock (Current),American Pale Ale (APA),12.0,0.073,13.0,0,Three Creeks Brewing,Minneapolis,CO
1498,2215,Dark Voyage Black IPA (2013),American Pale Ale (APA),16.0,0.06,25.0,57,NorthGate Brewing,Minneapolis,MN
1499,757,Capital Gold Golden Lager,American Pale Ale (APA),16.0,0.063,47.0,444,New Belgium Brewing Company,Pottstown,MN
1500,1854,Blue Boots IPA,American IPA,16.0,0.075,nan,293,O'Fallon Brewery,Boulder,NY
1501,1003,Petit Mutant,American IPA,16.0,0.063,nan,450,Atwater Brewery,White Salmon,WA
1502,1570,Blueberry Blonde,American Pale Wheat Ale,12.0,0.063,42.0,160,Cigar City Brewing Company,Pacific,WA
1503,1008,Golden Road Hefeweizen,American Double / Imperial IPA,12.0,0.056,nan,175,Madtree Brewing Company,San Antonio,WA
1504,1753,Floppin' Crappie,American Pale Wheat Ale,12.0,0.042,nan,536,Chapman's Brewing,Eau Claire,WI
1505,1917,Left of the Dial IPA,American IPA,16.0,0.097,nan,448,Tallgrass Brewing Company,Fredericksburg,CO
1506,1190,Notch Session Pils,American IPA,12.0,0.057,nan,271,Notch Brewing Company,Charleston,MT
1507,1459,Autumnal Molé Stout,American Stout,12.0,0.099,nan,442,New Belgium Brewing Company,Ashland,ND
1508,1843,5 Day IPA,Maibock / Helles Bock,12.0,0.054,nan,198,Core Brewing & Distilling Company,O'Fallon,MO
1509,128,O'Fallon Wheach,Fruit / Vegetable Beer,12.0,0.05,nan,442,Founders Brewing Company,Chicago,MO
1510,1690,Watershed IPA,Belgian Pale Ale,16.0,0.067,70.0,150,Oakshire Brewing,Indianapolis,OR
1511,1507,NOLA Brown Ale,Gose,12.0,0.058,69.0,25,450 North Brewing Company,Bloomfield,OR
1512,1668,Overcast Espresso Stout,American Amber / Red Lager,12.0,0.058,nan,150,Oakshire Brewing,Eugene,RI
1513,1716,Clan Warrior,American Amber / Red Ale,12.0,0.048,nan,314,Bonfire Brewing Company,Baton Rouge,OR
1514,2247,Lake Monster,American Pale Ale (APA),16.0,0.052,nan,184,Oasis Texas Brewing Company,Austin,IN
1515,2049,London Homesick Ale,American Blonde Ale,12.0,0.049,27.0,184,Oasis Texas Brewing Company,Austin,IN
1516,980,Luchesa Lager,Munich Helles Lager,12.0,0.048,nan,184,Oasis Texas Brewing Company,Austin,IN
1517,1555,Brooklyn Lager (12 oz.),American Stout,12.0,0.048,35.0,184,Oasis Texas Brewing Company,Austin,IN
1518,2304,Johan the Barleywine,American Pale Wheat Ale,16.0,0.09,nan,256,Occidental Brewing Company,Portland,CO
1519,1130,Occidental Dunkel,Dunkelweizen,16.0,0.046,nan,200,Occidental Brewing Company,Portland,OR
1520,1510,Barrel Aged Farmer,Altbier,19.2,0.05,nan,200,Occidental Brewing Company,Portland,CO
1521,778,Occidental Kölsch,Kölsch,16.0,0.045,nan,227,Occidental Brewing Company,Louisville,OH
1522,2335,Perpetual Darkness,Belgian Strong Dark Ale,16.0,0.052,nan,41,NorthGate Brewing,Moab,CO
1523,1973,Clan Warrior,American Black Ale,12.0,0.043,30.0,148,Back Forty Beer Company,Palisade,CO
1524,2333,Freedom Fries,American Pilsner,12.0,0.049,58.0,148,Mountain Town Brewing Company,Arvada,CO
1525,1800,Boneshaker Brown Ale,Altbier,16.0,0.047,nan,148,Odyssey Beerwerks,Arvada,PA
1526,2640,Ghose Drifter Pale Ale,American Pale Ale (APA),16.0,0.057,nan,525,Odyssey Beerwerks,Spring Lake,PA
1527,791,White Magick of the Sun,American Pale Lager,12.0,0.048,nan,148,Black Acre Brewing Co.,Eagle,WI
1528,2187,Mac's Scottish Style Amber Ale (2000),Hefeweizen,12.0,0.047,nan,51,Odyssey Beerwerks,St Paul,NY
1529,2512,The Hole in Hadrian's Wall,Belgian Pale Ale,12.0,0.095,nan,375,Oskar Blues Brewery,Spirit Lake,AZ
1530,1399,Oklahoma Suks,American Brown Ale,12.0,0.05,46.0,471,Minhas Craft Brewery,Ipswich,WI
1531,1944,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,16.0,0.06,nan,10,Warped Wing Brewing Company,Frederick,CO
1532,2536,Boji Blue Pale Ale,American IPA,12.0,0.06,nan,470,Grapevine Craft Brewery,Anchorage,MO
1533,2599,Wee-Heavy-Er Scotch Ale,American Pilsner,16.0,0.058,nan,80,Okoboji Brewing Company,Spirit Lake,NC
1534,600,Hula Hoppie Session IPA,American IPA,16.0,0.05,23.0,471,Great River Brewery,Austin,LA
1535,26,Hopsmith Pale Lager,Fruit / Vegetable Beer,16.9,0.042,nan,301,Old Forge Brewing Company,Danville,OR
1536,171,Stargrazer,American Pale Wheat Ale,16.0,0.065,65.0,394,Old Forge Brewing Company,Temecula,CA
1537,1486,Tallgrass Ale,American Porter,16.0,0.068,nan,116,Magic Hat Brewing Company,Danville,TX
1538,1485,Bay of Bengal Double IPA (2014),American Stout,12.0,0.065,nan,364,Platform Beer Company,Torrance,PA
1539,1895,Turnrow Harvest Ale,Cider,12.0,0.046,nan,301,Half Acre Beer Company,Danville,PA
1540,171,Endless Sun Ale,American Pale Wheat Ale,12.0,0.045,nan,25,Old Forge Brewing Company,Louisville,IL
1541,900,Oasis (2010),American Pale Lager,12.0,0.077,nan,424,Old Forge Brewing Company,San Diego,VT
1542,891,Caldera Pale Ale (2007),California Common / Steam Beer,12.0,0.081,nan,301,Sun King Brewing Company,Danville,PA
1543,2645,Double Dagger Imperial IPA,American IPA,16.0,0.086,nan,459,Mother Earth Brewing Company,Angola,PA
1544,972,Wheat the People,American Pale Ale (APA),12.0,0.048,nan,171,Old Forge Brewing Company,Belfast,PA
1545,2086,Mountain Crest,Other,16.0,0.053,nan,390,Orlison Brewing Company,Morganton,WA
1546,1102,Lizzy's Red,Märzen / Oktoberfest,12.0,0.055,nan,84,Orlison Brewing Company,Airway Heights,OH
1547,1528,Pumpkin Patch Ale,American Pale Lager,12.0,0.05,nan,100,Orlison Brewing Company,Airway Heights,WA
1548,1527,Brünette,Euro Dark Lager,16.0,0.042,nan,139,Texian Brewing Co.,Brooklyn Center,WA
1549,611,Havanüther,American Blonde Ale,12.0,0.08,nan,68,Real Ale Brewing Company,Airway Heights,NM
1550,2113,Lyric Ale,American IPA,19.2,0.061,nan,216,Orpheus Brewing,Atlanta,KS
1551,1490,In-Tents India Pale Lager,American Pale Ale (APA),12.0,0.053,nan,216,Orpheus Brewing,Atlanta,KS
1552,2302,Pinner Throwback IPA,Belgian IPA,16.0,0.085,35.0,29,21st Amendment Brewery,Longmont,NY
1553,1883,Heavy Lifting,Rye Beer,12.0,0.06,nan,53,Oskar Blues Brewery,Indianapolis,PA
1554,1859,Vanilla Porter,Scotch Ale / Wee Heavy,16.0,0.048,nan,166,Oskar Blues Brewery,San Luis Obispo,OR
1555,1854,Point Cascade Pale Ale (2013),American Pale Wheat Ale,nan,nan,21.0,350,Stevens Point Brewery,Jacksonville,nan
1556,1790,CAN'D AID Foundation,nan,12.0,nan,nan,166,Oskar Blues Brewery,San Luis Obispo,MI
1557,1752,Heal the Bay IPA,Foreign / Export Stout,16.0,nan,nan,166,Oskar Blues Brewery,San Luis Obispo,CO
1558,2567,One Nut Brown,Munich Helles Lager,16.0,0.051,nan,166,Oskar Blues Brewery,San Luis Obispo,NC
1559,1750,Mauna Kea Pale Ale,American IPA,16.0,nan,nan,10,Stevens Point Brewery,Chandler,CO
1560,1444,Dale's Pale Ale,American Adjunct Lager,12.0,0.083,65.0,413,Oskar Blues Brewery,Longmont,CO
1561,1252,Dale's Pale Ale,American Amber / Red Lager,12.0,0.06,nan,132,Oskar Blues Brewery,Houston,CA
1562,1167,Mama's Little Yella Pils,American Amber / Red Ale,16.0,0.065,nan,166,Sun King Brewing Company,San Luis Obispo,CO
1563,1249,Misty Mountain Hop,Maibock / Helles Bock,16.0,0.044,nan,380,Anchor Brewing Company,Longmont,MI
1564,992,oSKAr the G'Rauch,Oatmeal Stout,12.0,0.085,nan,171,Mammoth Brewing Company,York,CO
1565,955,Cornstalker Dark Wheat,American Pale Ale (APA),19.2,0.041,nan,59,Oskar Blues Brewery,Louisville,CO
1566,933,Knotty Blonde Ale,Scottish Ale,12.0,0.052,nan,295,Fat Head's Brewery,Longmont,CO
1567,892,Lava Lake Wit,American Porter,12.0,0.06,nan,431,King Street Brewing Company,Longmont,OR
1568,1786,Dale's Pale Ale (2012),American Pale Ale (APA),16.0,0.065,65.0,60,NoDa Brewing Company,Longmont,CO
1569,806,Easy Livin' Summer Ale,American White IPA,16.0,0.045,85.0,25,New Belgium Brewing Company,Longmont,AZ
1570,1652,SPRYE,American Pale Ale (APA),12.0,0.051,33.0,332,Destihl Brewery,Stevens Point,CO
1571,754,Dale's Pale Ale (2010),American Pale Ale (APA),12.0,0.072,65.0,44,Big River Brewing Company,Austin,CO
1572,573,G'KNIGHT (16 oz.),American Pilsner,16.0,0.087,nan,166,Great Northern Brewing Company,San Luis Obispo,TX
1573,720,King Street Pilsner,Belgian Dark Ale,16.0,0.09,nan,166,Oskar Blues Brewery,San Luis Obispo,TX
1574,661,Chaka,American Pale Lager,12.0,0.061,nan,203,Oskar Blues Brewery,Longmont,CO
1575,1379,Full Nelson Pale Ale (2010),American Strong Ale,12.0,0.08,nan,335,Oskar Blues Brewery,Longmont,WI
1576,565,Deviant Dale's IPA,American Double / Imperial IPA,16.0,0.08,nan,97,Founders Brewing Company,Longmont,TX
1577,391,Denver Pale Ale (Artist Series No. 1),American Double / Imperial IPA,12.0,0.062,47.0,506,King Street Brewing Company,Boonville,MS
1578,780,G'KNIGHT (12 oz.),American Double / Imperial IPA,12.0,0.087,nan,166,Fort Point Beer Company,San Luis Obispo,ID
1579,512,Ten Fidy Imperial Stout,American Amber / Red Ale,12.0,0.046,98.0,51,Oskar Blues Brewery,Huntsville,MO
1580,1126,Mama's Little Yella Pils,Czech Pilsener,12.0,0.08,24.0,410,Maui Brewing Company,Carlsbad,NY
1581,642,White Zombie Ale,American Pale Ale (APA),12.0,0.053,72.0,199,Real Ale Brewing Company,Longmont,CO
1582,1702,Woodchuck Amber Hard Cider,American IPA,19.2,0.08,nan,131,Oskar Blues Brewery,Longmont,CO
1583,1281,Gordon Ale (2009),Saison / Farmhouse Ale,12.0,0.042,nan,164,Oskar Blues Brewery,Milwaukee,IA
1584,1,Dale's Pale Ale,Cream Ale,12.0,0.08,nan,127,Oskar Blues Brewery,Longmont,CO
1585,1720,Todd the Axe Man,American Double / Imperial IPA,12.0,0.092,nan,370,Capital Brewery,Grand Rapids,CO
1586,1736,Upslope Foreign Style Stout,American IPA,16.0,0.051,9.0,503,Warped Wing Brewing Company,Conroe,CO
1587,329,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,16.0,0.099,23.0,503,Vander Mill Ciders,Hershey,CO
1588,2187,Ashland Amber Ale (2009),American IPA,12.0,0.04,17.0,503,Fargo Brewing Company,Memphis,MI
1589,1835,Dale's Pale Ale (2011),American IPA,16.0,0.08,35.0,165,Mother Earth Brewing Company,Lyons,AZ
1590,785,Old Chub (2003),Scottish Ale,16.0,0.043,35.0,159,Oskar Blues Brewery,Juneau,CO
1591,745,Dale's Pale Ale (2008),American Pale Ale (APA),16.0,0.065,nan,200,Oskar Blues Brewery,Lyons,TX
1592,1177,Dale's Pale Ale (2006),American IPA,12.0,0.079,65.0,107,Northwoods Brewpub,Austin,WI
1593,1021,Titan IPA,American IPA,16.0,0.052,45.0,24,Bell's Brewery,Corvallis,CO
1594,742,Dale's Pale Ale (2003),American Pale Ale (APA),16.0,0.053,18.0,253,Carolina Brewery,Lyons,UT
1595,741,Hefe Lemon,American Pale Ale (APA),12.0,0.065,15.0,193,Oskar Blues Brewery,Lyons,MA
1596,734,General George Patton Pilsner,American Brown Ale,12.0,0.042,nan,25,Oskar Blues Brewery,Stillwater,WA
1597,733,Gordon Beer (2006),Hefeweizen,12.0,0.048,55.0,534,Caldera Brewing Company,Portland,OR
1598,1533,Quarter Mile Double IPA,Dubbel,12.0,0.087,nan,331,Great Raft Brewing Company,Portland,NC
1599,1360,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,Russian Imperial Stout,16.0,0.051,nan,129,DC Brau Brewing Company,Bloomington,OK
1600,1328,Deviant Dale's IPA,American Pale Ale (APA),16.0,0.046,75.0,309,Broken Tooth Brewing Company,Boone,RI
1601,1175,Old Chub,English Strong Ale,12.0,0.08,30.0,25,Oskar Blues Brewery (North Carol...,Brevard,NC
1602,1242,Fireside Chat,Berliner Weissbier,19.2,0.056,16.0,120,Dry Dock Brewing Company,Chandler,MT
1603,1065,Country Boy IPA,Scottish Ale,12.0,0.068,65.0,27,Uinta Brewing Company,Brevard,WI
1604,1908,Old Detroit,American White IPA,12.0,0.055,nan,531,Otter Creek Brewing,Middlebury,VT
1605,1946,Overgrown American Pale Ale,American Pale Ale (APA),16.0,0.055,55.0,261,Sixpoint Craft Ales,Waterbury,VT
1606,636,Ozark American Pale Ale,American Pale Ale (APA),12.0,0.047,15.0,64,3 Daughters Brewing,Chandler,AR
1607,1684,Lyric Ale,Kölsch,12.0,0.097,nan,355,Palisade Brewing Company,Palisade,CO
1608,927,Dirty Hippie Dark Wheat,American Blonde Ale,12.0,0.053,nan,341,Palisade Brewing Company,Palisade,MT
1609,1268,Moar,Irish Red Ale,16.0,0.052,20.0,68,Amnesia Brewing Company,Fort Collins,CO
1610,2531,Lionshead,Kölsch,12.0,0.042,48.0,441,Pateros Creek Brewing Company,Fort Collins,CO
1611,696,Old Town Ale,Kölsch,12.0,0.07,nan,355,Brooklyn Brewery,Fort Collins,CO
1612,517,Car 21,English Bitter,16.0,0.06,28.0,525,Pateros Creek Brewing Company,Fort Collins,CO
1613,940,Hop Shock IPA (2010),American Amber / Red Ale,16.0,0.071,85.0,295,Pateros Creek Brewing Company,Philadelphia,IL
1614,1805,The Long Thaw White IPA,American Adjunct Lager,12.0,0.06,nan,226,Cigar City Brewing Company,Saint Louis,TN
1615,2577,Outlaw IPA,Scotch Ale / Wee Heavy,12.0,0.09,nan,307,Payette Brewing Company,Framingham,ID
1616,312,4Beans,American IPA,12.0,0.075,nan,424,Fort George Brewery,Patchogue,ID
1617,1643,Hotbox Brown,American Pale Ale (APA),12.0,0.055,nan,379,Round Guys Brewing,Hilo,ID
1618,1243,Maize & Blueberry,nan,12.0,0.069,25.0,307,Bonfire Brewing Company,Bloomington,ID
1619,1753,Perzik Saison,American IPA,12.0,0.064,nan,468,Bonfire Brewing Company,San Francisco,FL
1620,2371,Newburyport Pale Ale,American IPA,12.0,0.065,nan,266,Peak Organic Brewing Company,Manheim,ME
1621,1930,Summer Session Ale,Irish Red Ale,12.0,0.08,61.0,266,Peak Organic Brewing Company,Manheim,ME
1622,441,Fear of a Brett Planet,Witbier,12.0,0.04,20.0,39,Pedernales Brewing Company,Fredericksburg,TX
1623,1193,Robert Earl Keen Honey Pils,Kölsch,16.0,0.046,nan,187,Pedernales Brewing Company,Conroe,TX
1624,1736,Mound Builder IPA,Munich Helles Lager,16.0,0.099,nan,201,7 Seas Brewing Company,Lafayette,KY
1625,386,Wee Muckle,Witbier,12.0,0.066,nan,205,Asheville Brewing Company,White Salmon,AZ
1626,1956,Farmer's Daughter Wheat,American Pale Wheat Ale,12.0,0.042,nan,205,Freetail Brewing Company,White Salmon,IN
1627,748,People's Pilsner,German Pilsener,12.0,0.045,nan,399,Bonfire Brewing Company,Fort Collins,DE
1628,2633,Hotbox Brown,American Pale Lager,12.0,0.051,10.0,13,Manayunk Brewing Company,Chicago,SD
1629,2632,Gold,American IPA,12.0,0.048,nan,161,Perrin Brewing Company,Comstock Park,UT
1630,2631,Green Bullet Organic India Pale Ale,American Brown Ale,12.0,0.05,nan,222,Hess Brewing Company,Anchorage,MI
1631,2630,98 Problems (Cuz A Hop Ain't One),American IPA,12.0,0.065,nan,13,Engine 15 Brewing,Tampa,CA
1632,1157,Gordon (2005),Shandy,12.0,0.052,42.0,13,Brewery Vivant,Comstock Park,MI
1633,1127,Payette Pale Ale,American IPA,12.0,0.043,nan,13,Narragansett Brewing Company,Washougal,TX
1634,2365,Pete's ESP Lager (1998),American Pale Lager,12.0,0.08,nan,470,Pete's Brewing Company,Memphis,WA
1635,2488,Pete's Wicked Summer Brew (1995),American IPA,12.0,0.047,nan,470,NoDa Brewing Company,San Antonio,IN
1636,1060,Yellow Collar,American Amber / Red Ale,12.0,0.049,nan,438,Hop Valley Brewing Company,San Antonio,CO
1637,1835,Pete's Wicked Pale Ale (1997),American Pale Ale (APA),16.0,nan,nan,470,Pete's Brewing Company,Dallas,MI
1638,2248,Dale's Pale Ale (10 Year Anniversary),American IPA,16.0,0.065,nan,25,Two Brothers Brewing Company,San Antonio,TX
1639,2099,Summer Solstice,American Pale Wheat Ale,12.0,0.047,nan,541,Latitude 42 Brewing Company,Framingham,GA
1640,1062,Summer Solstice,American Pale Wheat Ale,16.0,0.07,nan,309,Tin Roof Brewing Company,Boonville,GA
1641,2635,Sparkle,American Pale Lager,16.0,0.043,12.0,356,Petoskey Brewing,Petoskey,MI
1642,735,Shenanigans Summer Ale,American Amber / Red Ale,16.0,0.059,100.0,134,Eddyline Brewery & Restaurant,Lake Barrington,CO
1643,1565,Brooklyn Summer Ale,Dubbel,12.0,0.08,nan,11,Blue Point Brewing Company,Petoskey,CA
1644,1402,Knotty Blonde Ale,American IPA,12.0,0.06,74.0,150,Magic Hat Brewing Company,Anchorage,MI
1645,1731,Nonstop Hef Hop,American IPA,16.0,0.061,nan,157,Schilling & Company,Phoenix,NC
1646,1273,Todd the Axe Man,American Pale Ale (APA),12.0,0.062,nan,313,Pikes Peak Brewing Company,Flagstaff,MD
1647,106,Devils Head Red Ale,American Amber / Red Ale,12.0,0.075,nan,355,Wynkoop Brewing Company,Atlantic Highlands,MD
1648,2475,18th Anniversary Gose,American IPA,16.0,nan,20.0,355,Greenbrier Valley Brewing Company,Atlantic Highlands,MD
1649,1797,Pt. Bonita Rustic Lager,Milk / Sweet Stout,12.0,0.046,nan,310,Pine Street Brewery,Mt. Pleasant,OH
1650,916,Winter White,American Pale Ale (APA),16.0,0.048,nan,310,Pine Street Brewery,Mt. Pleasant,OH
1651,183,Hot Date Ale,American Blonde Ale,16.0,0.064,40.0,459,Piney River Brewing Company,Bucryus,MO
1652,1087,Masked Bandit IPA,American IPA,16.0,0.07,nan,314,Piney River Brewing Company,Brooklyn,MO
1653,1760,Boohai Red Ale,Fruit / Vegetable Beer,16.0,0.05,65.0,314,Piney River Brewing Company,Chicago,IL
1654,1335,Float Trip Ale,American Blonde Ale,16.0,0.045,18.0,327,Schilling & Company,Tampa,MO
1655,1717,O’Malley’s Stout,American Porter,16.0,0.052,nan,314,Piney River Brewing Company,Bucryus,MO
1656,846,Claritas,Fruit / Vegetable Beer,12.0,nan,18.0,424,Notch Brewing Company,Duluth,TX
1657,2664,Klingon Warnog Roggen Dunkel,Abbey Single Ale,16.0,0.06,52.0,314,Karbach Brewing Company,Belfast,MI
1658,2157,Westfield Octoberfest,Saison / Farmhouse Ale,16.0,0.07,65.0,278,Piney River Brewing Company,Bucryus,CO
1659,2664,Hop Ryot,American IPA,12.0,0.06,nan,139,Straight to Ale,Westminster,IL
1660,1674,Amber Road,Cream Ale,12.0,0.069,70.0,324,Pisgah Brewing Company,Mishawaka,NC
1661,2272,Dale's Pale Ale (2006),Belgian IPA,12.0,0.058,31.0,324,Pisgah Brewing Company,Mishawaka,NC
1662,594,Rudolph's Red,American IPA,16.0,0.045,nan,370,Pizza Port Brewing Company,Astoria,LA
1663,1457,Fistful of Hops Orange,American Pale Ale (APA),16.0,0.049,nan,515,Pizza Port Brewing Company,Carlsbad,WI
1664,1191,Swami's India Pale Ale,Gose,16.0,0.056,nan,201,Prescott Brewing Company,Providence,MT
1665,1168,UFO Gingerland,American Pilsner,12.0,0.043,nan,10,Platform Beer Company,Torrance,OH
1666,2553,Manayunk IPA,American IPA,12.0,0.054,45.0,55,Two Brothers Brewing Company,Seattle,NC
1667,1561,Big Chuck Barleywine,Altbier,12.0,0.099,nan,24,Portside Brewery,New Orleans,OH
1668,918,IPA,American IPA,12.0,nan,nan,356,21st Amendment Brewery,Boulder,AZ
1669,64,oSKAr the G'Rauch,American Amber / Red Ale,12.0,nan,nan,548,Bonfire Brewing Company,WA,AZ
1670,2531,Trigger Blonde Ale,English Pale Ale,12.0,0.059,49.0,303,Southern Star Brewing Company,Dillon,OR
1671,1705,Hideout Helles,Munich Helles Lager,12.0,0.085,20.0,443,Pug Ryan's Brewery,Morganton,NY
1672,1462,Dead Eye Dunkel,Cream Ale,12.0,0.04,92.0,135,Night Shift Brewing,Portland,CO
1673,1461,Squatters Hop Rising Double IPA,Czech Pilsener,12.0,0.05,21.0,135,Pug Ryan's Brewery,Dillon,CA
1674,711,Back in Black,Irish Red Ale,12.0,0.045,22.0,135,Bell's Brewery,Chicago,KY
1675,2583,Pallavicini Pilsner (2009),American Blonde Ale,12.0,0.083,nan,531,Oskar Blues Brewery (North Carol...,Saint Louis,VT
