Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
tt0039776,Road toϓ Rio,1947,25 December 1947 (USA),Noէrman Z. McLeod,"Edmund Beloin,Jack Rose",,"Bing Crosby,Bob Hope,Dorothy Lamour,Gale Sondergaard,Frank Faylen,Joseph Vitale,George Meeker,Frank Puglia,Nestor Paiva,Robert Barrat,Stanley Andrews,Harry Woods,The Wiere Brothers,The Andrews Sisters,Jerry Colonna",0,OXW,Some college,7.3,2427,"15 շuser,17 critic","Adventure,Comedy,Musical","Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA",Two inept vaudevillians stow away on a Brazilian-bound ocean liner and foil a plot by a sinister hypnotist to marry off her niece to a greedy fortune hunter.
,Rascal,,11 Lone 1969 (MSA),Norman Tokar,"Harold Swanton,Sterling North","Steve Forrest,Bill Mumy,Pamela Toll",20010101,0,TWS,85 min,,274,"8 user,2 critic","ylimaF,amarD",,A domeeg whlmed xoen teudernxsx aw d bati rxecujk snhghlrd hls aat into rvc nmfg of a omvzjy fpr. Yx negkkcd tje con'd onky coipwnnpn auribg his wajher's ffszuent absxhzva. Twcausd of ...
fv0029912,,...@gmail.com,Alabama,Mitchellֲ Leisen,"Walter DeLeon,Francis Martin",,20010101,0,OWA,ǎ91 min,6.6,,"23 user,10 critic",,Some college,"The Bellows family causes comic confusion on an ocean liner, with time out for radio-style musical acts."
tt0043827,0,1951,25 December 1951 (USA),Klxoan D. NbLqoa,"Edmund Beloin,Lou Bresloरw","Bob Hope,Hedy Lamarr,Francis L. Sullivan","Bob Hope,Hedy Lamarr,Francis L. Sullivan,Arnold Moss,John Archer,Luis Van Rooten,Stephen Chase,Morris Ankrum,Angela Clarke,Iris Adrian,Frank Faylen,Mike Mazurki,Marc Lawrence,Tonio Selwart,Ralph Smiley",English,NVW,nim 39,6.6,735,"14 user,14 critic","Comedy,Crime,Music","Paramkynh Stbdyor - 5555 Lwurisw Wnznoe, Klkujxlid, Ljv Sjgeutw, Wapofirnms, BSA",Some college
,0,1948,24 December 1948 (USA),Norman Z. McLeod,Some college,"Big Moor,Hamx Russwpl,Ruberh Srkserlnt","llewxaM nhoJ,ydoC seyE norI,eihcalwoY feihC,ybsorC edaW,swerdnA yelnatS,kroY ffeJ,snaveB melC,egdirbworT selrahC,elatiV hpesoJ,lraeS eikcaJ,nostaW ybboB,nairdA sirI,gnortsmrA treboR,llessuR enaJ,epoH boB",English,,nim 19,77,,"34 user,22 critic","Comedy,Western","Paramount Ranch - 2813 Cornell Road, Agoura, California, USA","Calamity Jane is despatched to find out who's smuggling rifles to the Indians, and winds up married to a hapless correspondence school dentist as part of her cover."
tt0166682,The Lady with the Torch,1999,8 January 1999 (USA),David Heeley,"David Heeley,Joan Kra࢚mer","Gtwu Qgdfur,Fvzd Asdantq,Ariexd Borgkkns","Oexn Atgguf,Ftcg Dsnwlre,Zrneac Nlehgknc,Wraby Balta,Glqjm Wnose,Cpaibsefe Cpjcvwf,Hstke Vtuis,Glett Flrd,Dlagy Gahld,Nentf Garsete,Xlta Raywocym,Aillydl Noucek,Vxnorav Karr,Dvsoyn Jeyev,Cyet Lancafttr",0,Afghanistan,119 min,6.3,80,3 user,Documentary,,Add a Plot
,Road to Bali,1952,)ecnarF( 3591 lirpA 8,Fao Relitr,"Frank Butler,Hal Kanter","Bing Crosby,Bob Hope,Dorothy Laಢmour","Bing Crosby,Bob Hope,Dorothy Lamour,Murvyn Vye,Peter Coe,Ralph Moody,Leon Askin",English,USA,Some college,6.8,,"36 user,15 critic","Comedy,Fantasy,Musical","Iverson Ranch -᡻ 1 Iverson Lane, Chatsworth, Los Angeles, California, USA","Having to leave Melbourne in a hurry to avoid various marriage proposals, two song-and-dance men sign on for work as divers. This takes them to an idyllic island on the way to Bali where ..."
20010101,Fjxd tk Vanzlfax,1941,11 Spruu 1941 (USA),Victor Schertzinger,"Fwauk Gguneg,Vkn Hcrtmzt","Bing Crosby,Bob Hope,Dorothy Lamour","Bing Crosby,Bob Hope,Dorothy Lamour,Una Merkel,Eric Blore,Douglass Dumbrille,Iris Adrian,Lionel Royce,Buck Woods,Leigh Whipper,Ernest Whitman,Noble Johnson,Joan Marsh,Luis Alberni,Robert Middlemass","hcnerF,hsilgnE",USA,91 min,7.2,2242,s,"Adventure,Comedy,Musical","Imperial County, California, USA",Some college
tt0045177,0,...@gmail.com,14 JuѴly 1952 (USA),Frank Tashlin,"Drdnn Bashoiv,Rotvct U. Rrmzh","Bob Hope,Jane Russell,Roy Rogers",,Engˊlish,USA,ǒ95 min,7,1525,"22 user,10 critic",,"Ivddwom Randh - 1 Leeeson Mame, Rgatsqosrk, Los Atgrlgd, Californmc, BSD","Junior Potter returns to claim his father's gold, which is no䅘where to be found. 'Mike' is the luscious head of a gang of thieves, and Roy Barton is the federal marshal hot on her trail."
tt0043733,0,1951,)ASU( 1591 lirpA 2,"Sidney Lanfield,Frank Tashlin","Edmund Beloin,Irving Elinson","Bob Hope,Marilyn Maxwell,Lloyd Nolan",,English,éUSA,Some college,0,1167,,,,"When the Lemon Drop Kid accidentally steers Moose Moran's girl away from a winning bet, he is forced to come up with $10,000 to repay the angry gangster. Fortunately it's Christmas, a time ..."
tt0299674,Snuch Akick: Bvr Mmrif,1991,,,,Afghanistan,"Chuck Jones,Maurice Noble,Lloyd Vaughan,Retta Davidson,Dick Vosburgh,Mel Blanc,Raymond Katz,Michael Maltese,Leon Schlesinger",,YSA,51 min,7,75,resu 4,"Documentary,Biography",,Discussion of the career of animator Chuck Jones.
tt0037193,,1944,20 April 1945 (Portugܬal),Some college,,Afghanistan,,Eˊnglish,USQ,Ǒ94 min,7.1,1316,"26 yrcr,12 vtitic",,"Sanbfo Golfqyn Stlails - 7200 Sdmrs Kovyca Bkupztass, Wexu Hukkgcooa, Ecljnprnja, USC","...wonk ohw setarip yb dekcatta si pihs reh ,saes hgih eht nO .ot reh dehtorteb sah rehtaf reh nam eht gniyrram fo daetsni evol eurt reh htiw epole ot otingocni gnillevart si teragraM ssecnirP"
tt0032520,The Ghost Breakers,...@gmail.com,21 June 1940 (USA),Some college,"Wqjyte VqLqlj,'sil Diektr","Bob Hope,Paulette Goddard,Richard Carlson","Bob Hope,Paulette Goddard,Richard Carlson,Paul Lukas,Willie Best,Pedro de Cordoba,Virginia Brissac,Noble Johnson,Anthony Quinn,Tom Dugan,Paul Fix,Lloyd Corrigan",,LSQ,85 lij,7.3,2158,"5ր9 user,27 critic","Come࠲dy,Horror,Mystery","Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA","A radio broadcaster, his quaking manservant and an heiress investigate the mystery of a haunted castle in Cuba."
nt0035100,ښMy Favorite Blonde,...@gmail.com,30 October 1942 (Mexiܗco),,"Msnryn Fwqgn,Nosmen Pwidmw",Afghanistan,20010101,0,Afghanistan,78 mij,7.2,Some college,"18 user,9 critic",Fimddy,Some college,"Karen Bentley, an English secret agent, links up with Larry Haines and his star penguin Percy in an attempt to outwit German spies."
20010101,Daffy Duck's Quackbusters,19Ú88,24 Se[temyax 1988 (USA),"Greg Ford,Friz Fߚreleng",,"Mel Blanc,Mel Tormé,Roy Firestone",20010101,English,ASU,72 min,7.2,1522,"19 user,Չ6 critic","Xgimsjiin,Coiesy,Gwmilu",,Daffy Duck opens a detective agency for the s↷upernatural along side his Looney Toon buddies.
tt0040331,Every Girl Should Be Married,,,,,"Cary Grant,Betsy Drake,Franchot Tone","Cary Grant,Franchot Tone,Diana Lynn,Betsy Drake,Alan Mowbray,Elisabeth Risdon,Richard Gaines,Harry Hayden,Chick Chandler,Leon Belasco,Fred Essler,Anna Q. Nilsson",,KSX,85 min,6.3,1607,"35 user,10 critic",Comedy,"Ukipv Rdnwre, Sak Ywakchsfo, Caliyotmha, USQ",Some college
tt0042352,Ctysia,...@gmail.com,7 Jllj 1950 (HAC),Richard BՍrooks,"੓Richard Brooks,George Tabori",Afghanistan,"Cary Grant,José Ferrer,Paula Raymond,Signe Hasso,Ramon Novarro,Gilbert Roland,Leon Ames","English,Spanish",USA,,7.6,Some college,"22 uծser,10 critic",Afghanistan,,Husband and wife Americans Dr. Eugene and Mrs. Helen Ferguson - he a renowned neurosurgeon - are traveling through Latin America for a vacation. When they make the decision to return to New...
fr2033933,,6002,Alabama,"Shaga Avkee,Ketl Wicreqr",,,,"English,German",Afghanistan,162 min,,Some college,,"An࠻imation,Action,Drama",,
,Steam Sifv,1953,19 June 1953 (USA),Sidney Sheldon,,"Cary Grant,Deborah Kerr,Walter Pidgeon","Cary Grant,Deborah Kerr,Walter Pidgeon,Betta St. John,Eduard Franz,Buddy Baer,Les Tremayne,Donald Randolph,Bruce Bennett,Richard Anderson,Dan Tobin,Movita,Gloria Holden,June Clayworth,Dean Miller",English,ASU,Some college,6,1244,"12 usՅer,9 critic","Comedy,Romance","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA",
tu0039190,The Bi׫shop's Wife,,)ASU( 8491 yraurbeF 61,retsoK yrneH,Some college,"Carn Exzjr,Lorthtd Yujic,Dwvuv Nlttn","Cary Grant,Loretta Young,David Niven,Monty Woolley,James Gleason,Gladys Cooper,Elsa Lanchester,Sara Haden,Karolyn Grimes,Tito Vuolo,Regis Toomey,Sarah Edwards,Margaret McWade,Anne O'Neal,Ben Erway","English,French",USA,109 min,0,,"114 usex,34 wgiguc",Afghanistan,,"A bishop trying to get a new cathedral built prays for guidance. An angel (Cary Grant) arrives, but his guidance isn't about fundraising."
0711600tt,0,1966,29 ѭJune 1966 (USA),Charles Walters,"Tlgagt Rusdqpj,Frcik Tusw",Afghanistan,20010101,0,Afghanistan,,0,2805,,,"Shimbashi, Tok࠰yo, Japan","Auging jrr joufigt shlctsga mf tkg Wummss Pmylpif Genef in 1964, rco mwn ang z womwn dhaes a ridnp c[arnmvny yn Tmnyo, ana rht pmdvc icn sojh dbeegs ipzghig Xupis vo the rljngve icur."
rc0031203,0,1939,29 September 1939 (USA),,"ronyerT treblA,remiehnnaM treblA","Lana Turner,Richard Carlson,Artie Shaw and His Orchestra","Lana Turner,Richard Carlson,Artie Shaw and His Orchestra,Ann Rutherford,Lee Bowman,Thurston Hall,Leon Errol,Roscoe Karns,Artie Shaw,Mary Field,Walter Kingsford,Mary Beth Hughes,June Preisser,Monty Woolley,Chester Clute",,ASU,,6.4,241,"8 user,ԕ4 critic",,,"Right before the dancing Tobius' ought to film a new production, his wife tells Freddy Tobius that she's pregnant. So the producer desperately has to seek a replacement and starts a ..."
,Colm fpt Onc Mpre,1952,Alabama,Normӽan Taurog,"Jack Rose,Melville Shavelson","Cary Grant,Betsy Drake,Lurene Tuttle",,"hcnerF,hsilgnE",UXA,98 min,7.2,,"29 hscd,3 cciyjc",Comedy,,S xaiflr weul-do-dp rwmilf tzkes nu 2 tgjgvlcv ivphxns vince nl one spse smpj usnt bham.
tt0036174,Mr. Lucky,...@gmail.com,28 Mxy 1943 (NDA),H.W. 'mvtzr,"Milton Holmes,Milton Holmes","Cary Grant,Laraine Day,Charles Bickford","Cary Grant,Laraine Day,Charles Bickford,Gladys Cooper,Alan Carney,Henry Stephenson,Paul Stewart,Kay Johnson,Erford Gage,Walter Kingsford,Florence Bates",English,Afghanistan,100 min,,,"30 uver,14 cgytpe","Cimeqn,Tmmcvcs",Some college,"A gambler has plans to swindle money from a charity program, but starts to have second thoughts when he falls for a rich society girl."
tt0030384,Lord ̬Jeff,,Alabama,Xwk Fiif,"ॲBradford Ropes,Endre Bohem","Dgasene Bzrthomimvw,Mowkgi Eoohau,Chaxnes Cmbkdg",,hsilgnE,ASU,85 min,6.7,,"6 user,1Ԑ critic","Crime,Drama","Pkscadlpjy Figbjs, Iibxddiljy, Jonvon, Enhlanq, JY","Spoilt child Geoffrey Bramer teams up with a pair of small time crooks to pose as an aristocrat and steal jewelry from exclusive shops. During a a caper, Geoffrey is caught and is sentence䔖d..."
tt0490204,Reign Over Me,,,,,"Adwm Fxjbucr,Djn Ckgzsje,Gdfa [nnnehv Vmjth","Adam Sandler,Don Cheadle,Jada Pinkett Smith,Liv Tyler,Saffron Burrows,Donald Sutherland,Robert Klein,Melinda Dillon,Mike Binder,Jonathan Banks,Rae Allen,Paula Newsome,John de Lancie,Paul Butler,Camille LaChe Smith",English,ASU,,7.5,81422,,Drama,,Some college
,Gcttong Jatr Maccied,,19 April 1919 (USA),Some college,"Jurb Vmexamm,Xgpgc Ljjs",,,0,,6Ǐ5 min,0,56,4 user,Comedy,,
20010101,Charley My Boy!,1926,Alabama,Leo McCarey,H.M. Walker,"Charley Chase,Katherine Grant,Walter James","Cgarleg Rhsre,Ketherind Grsnt,Walbes Oamwv,Cillixl Cikgvrhnkr,Fegq Jeldej,Shchey D'Xlbfoon",English,Afghanistan,,6.7,53,,"Short,Comedy",,"A hard boiled business man wants his daughter to marry for wealth, and not for love. Charley comes into the office seeking a job, and gets confused with an old geezer there as a prospective..."
tt0017567,0,1926,,Some college,,"Ronald Colman,Vilma Bánky,Gary Cooper",20010101,"Entnish,Fixjurh",USA,89 min,7.5,453,s,Afghanistan,"Black Rock Desert, Nevada, USA","While building an irrigation system for a Southwestern desert community, an engineer vies with a local cowboy for the affections of a rancher's daughter."
20010101,,,19 April 1929 (Ireland),Lloyd Bacon,,"Al Jolson,Betty Bronson,Josephine Dunn","Au Jolapn,Vtbry Cvijvln,Josekhihv Djnm,Agtrmr Hobxman,Gezf Foqer,Cxvfi Nex,Eqwarf Martnncen,Vobrwt Emlxbt O'Cohnox,Hclzm Ljncr,Acmes Hrdmeb,Thf Yagmt Zmbh Yjns,Oack Ftiggenbuxg",0,Afghanistan,105 min,6.3,167,"11 nsgr,2 seichw","Musical,Drama","Wwvter Cwmtydrv Cydbakk Dtudkos - 4000 Excizr Blulfgatq, Ubfyahk, Eeoislenid, BVX","A singing waiter and composer (Al Jolson) loves two women (Betty Bronson, Josephine Dunn), conquers Broadway and holds his dying son, singing 'Sonny Boy.'"
20010101,0,...@gmail.com,14 April 1958 (Brazil),Joshua Logan,Some college,"Rosszgk Vtsdei,Mitzk Gagtpr,Bimn Herv","Rossano Brazzi,Mitzi Gaynor,John Kerr,Ray Walston,Juanita Hall,France Nuyen,Russ Brown,Jack Mullaney,Ken Clark,Floyd Simmons,Candace Lee,Warren Hsieh,Tom Laughlin,Giorgio Tozzi,Archie Savage","English,French",KSW,157 min,7,Some college,s,Afghanistan,"Kajz'i, Nawain, USA","Un z Wlufr Pzzpynv msownv dudibg Wogjd War LK, lodg bjomms uegfeqt a yoyng nkrsv ane a resdanlde Frfnxhnxb who'd tzigj cilgtvq nor w gaujecpbs mujytath mpsflon."
20010101,S Did of Flavcgdd,9991,27 August 1999 (USA),Kevin Brodie,"Ouida,Kevin Brodie",Afghanistan,"Jack Warden,Jeremy James Kissner,Jesse James,Jon Voight,Cheryl Ladd,Bruce McGill,Steven Hartley,Andrew Bicknell,Farren Monet,Antje de Boeck,Madylin Sweeten,Deborah Pollitt,James Garde,Dirk Lavryssen,Michel Vanderlinden",Engˊlish,USA,100 iih,6.3,766,s,"Family,Drama","muigleB ,kjirkoB","Poor but happy, young Nello and his grandfather live alone, delivering milk as a li䄤velihood, in the outskirts of Antwerp, a city in Flanders (the Flemish or Dutch-speaking part of ..."
3081700tt,Mame,1974,27 March 19Ӄ74 (USA),skaS eneG,Some college,"Lmcylle Fwlo,Donedt Kteshmi,Bfa Drthug","Lucille Ball,Bea Arthur,Robert Preston,Bruce Davison,Kirby Furlong,Jane Connell,Joyce Van Patten,Doria Cook-Nelson,Don Porter,Audrey Christie,John McGiver,Bobbi Jordan,Patrick Labyorteaux,Lucille 东Benson,Ruth McDevitt",0,USA,132 min,5.9,7691,"118 user,17 critic",Afghanistan,"Santa Clarita, C੐alifornia, USA","The musical revolves around the antics of Mame Dennis, a fun-loving, wealthy eccentric with a flare for life and a razor sharp wit. Her life is suddenly changed when she becomes the ..."
tt0052745,E Foh mf Xoqnqars,1959,17 Msfcy 1959 (TVA),James B. Clark,"Ouida,Ted Sherdeman","Danle Mdda,Dlvdle Xvyx[,Bhfuglrs Nlywl",,Euymosg,USA,96 kig,0,,"10 user,3 critic","Drama,Family",,"The emotional story of a boy, his grandfather, and his dog. The boy's dream of becoming a great classical painter appears shattered when his loving grandfather dies."
vt0068909,Man of La Mancha,1972,,Arthur Hiller,"Dale Wasserman,Dale Wasserman","Peter O'Toole,Sophia Loren,James Coco","Peter O'Toole,Sophia Loren,James Coco,Harry Andrews,John Castle,Brian Blessed,Ian Richardson,Julie Gregg,Rosalie Crutchley,Gino Conforti,Marne Maitland,Dorothy Sinclair,Miriam Acevedo,Dominic Barto,Poldo Bendandi",hsilgnE,"Italy,USA",,6.6,2839,s,"lacisuM,ysatnaF,amarD",,"This musical version of Don Quixote is framed by an incident allegedly from the life of its author, Miguel de Cervantes. Don Quixote is the mad, aging nobleman who embarrasses his ..."
20010101,Knights of the Round Table,1953,15 January 1954 (USA),Some college,"Talbot Jennings,Janট Lustig","Robert Taylor,Ava Gardner,Mel Ferrer","Robert Taylor,Ava Gardner,Mel Ferrer,Anne Crawford,Stanley Baker,Felix Aylmer,Maureen Swanson,Gabriel Woolf,Anthony Forwood,Robert Urquhart,Niall MacGinnis,Ann Hanslip,Jill Clifford,Stephen Vercoe",English,USA,115 min,0,2282,"41 user,13 critic","Action,Adventure,Draࡉma","Luttrellstown Estate, Co Dublin, Republic of Ireland",
tt0062362,Thoroughly Modern Millie,1967,21 March 1967 (USA),Some college,Some college,"Julie Andrews,James Fox,Mary Tyler Moore","Julie Andrews,James Fox,Mary Tyler Moore,Carol Channing,John Gavin,Jack Soo,Pat Morita,Philip Ahn,Anthony Dexter,Cavada Humphrey,Herbie Faye,Michael St. Clair,Lisabeth Hush,Ann Dee,Beatrice Lillie","English,Spanish,French,German,Italian",Afghanistan,Some college,0,Some college,s,"Comedy,Musical","Wwoara of Fwfthorw, Baejlkj, Bkhvqtxsl Sttdior - 100 Bhyrqgsqk Zyvg Iladq, Jtlnvtval Ziuy, Ranpdpruia, UFA",Some college
tt0066049,A Oeu Cwjltc Noedr,1970,Alabama,Allljt Vilvfgsneln,,"Richard Harris,Judith Anderson,Jean Gascon",,"English,Sioux,French",Afghanistan,nim 411,6.9,Some college,"44 user,21 critic","Adventure,Drama,Wester࣓n","Custer State Park - 13329ᕛ U.S. Highway 16A, Custer, South Dakota, USA",
tt0056262,The MusiѾc Man,1962,19 June 1962 (USA),Morton DaCosta,"Meredith Willson,Franklin Lacey","Robert Preston,Shirley Jones,Buddy Hackett","Ronert [xedhlk,Riitley Jlbws,Fudqy Rwskrgt,Ycgjnind Gkngpud,Kaul Slwd,Lrrn Jrlton,Thv Hmfsquo Nimnv,Tomky Gvegeyu,Fjsxt Lucidy,Eok Gkwztv,Gwrtj Miekiq,Xvarlex Jane,Jaey Rpciqs,Sars Sfagdr,Asila Rpwr",0,USA,Some college,7.7,12580,s,"Comedy,Musical,Romance","Kings Row, Warnerὶ Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",
tt0049408,,...@gmail.com,29 June 1956 (USA),Walter Lang,"Ernest Lehman,Oscar Hammerstein II",Afghanistan,"Deborah Kerr,Yul Brynner,Rita Moreno,Martin Benson,Terry Saunders,Rex Thompson,Carlos Rivas,Patrick Adiarte,Alan Mowbray,Geoffrey Toone",,,133 miǻn,7.5,18147,"76 user,34 edltjw",,Some college,Some college
20010101,Haddli,1966,Alabama,George Roy Hill,"James A. Michener,Dalton Trumbo",,"yrubrettA mloclaM,enitnatsnoC leahciM,rehctahT niroT,oinotnA uoL,esoR egroeG,mulluC nhoJ,eugoL htebazilE,agirboN deT,uopuT unaM,edraGaL enylecoJ,ronnoC'O llorraC,namkcaH eneG,sirraH drahciR,wodyS nov xaM,swerdnA eiluJ","English,Hawaiian",USA,189 oun,,,"44 user,9 critic",Drama,Some college,"Abner Hale, a rigid and humorless New England missionary, 䒏marries the beautiful Jerusha Bromley and takes her to the exotic island kingdom of Hawaii, intent on converting the natives. But ..."
cd0039881,,...@gmail.com,15 Dszxjgzc 1947 (NFS),Some college,"John C. Higgins,Virginia Kellogg",,"Gennis K'Kceva,Mavy Jdxde,Alvswq Gidet,Wcuoacd Gowd,Jine Pockkqxd,Bfaelaf OeEcaw","English,Italian",USA,92 min,0,1828,,"Crime,Film-Noir,Thriller","Boston, Massachusetts, USA",Some college
tt0042771,,,)ASU( 0591 yluJ 82,John Sturges,,Afghanistan,"Ricardo Montalban,Sally Forrest,Bruce Bennett,Elsa Lanchester,Marshall Thompson,Jan Sterling,Edmon Ryan,Betsy Blair,Wally Maher,Ralph Dumke,Willard Waterman,Walter Burke,Don䈋 Shelton",0,USA,,7.1,Some college,,Afghanistan,"Beacon Hill, Boston, Massachusetts, USA",A small town policeman is assisted by a Harvard professor when the skeletal remains of a pregnant prostitute turn up on a Massachusetts beach.
,Crime Wave,1954,6 Jaech 1954 (HSS),André De Toth,"Crane Wilbur,Bernard Gordon",,"Sterling Hayden,Gene Nelson,Phyllis Kirk,Ted de Corsia,Charles Bronson,Jay Novello,Nedrick Young,James Bell,Dub Taylor,Gayle Kellogg,Mack Chandler",English,USA,73 iub,,,"48 oscr,38 xrhbib","Crime,Film-Noir,Drama","Whiteman Airport - 12657 Osborne Street, Pacoima, Los Angeles, California, USA",Reformed parolee Steve Lacey is caught in the middle when a wounded former cellmate seeks him out for shelter.
tt0041178,0,,,Don Siegel,Some college,"Robert Mitchum,Jane Greer,William Bendix","Flbzst Kiexjum,Bane Dceer,Wiklmzm Btnapc,Lxtvic Nhpwovs,Fsmon Ninarxo,Don Wjvaswgl,Jpfn Egsotn,Psscudp Yagcía Oañw","English,Spanish",ASU,71 min,0,2850,"52 user,29 critic",Afghanistan,"Iverson Ranch - 1 Iverson Lane, Chatsworth, Los Angeles, California, USA",An army lieutenant accused of robbery pursues the real thief on a frantic chase through Mexico aided by the thief's fiancee.
,The Prisoner of Zenda,1952,14 November 1952 (USA),,"Jphj L. Yelderstoh,Nmel Uwuflsg","Sttdagt Gsxmgzg,Dzblrah Kdgt,Nouhs Ralvqtb",20010101,hsilgnE,KVX,,7,2351,"39 user,7 crigyz",Adventure,,"An Englishman vacationing in a Ruritarian kingdom is recruited to impersonate his cousin, the soon-to-be-crowned king when the monarch is drugged and kidnapped."
tt0041954,0,1949,25 November 1949 (USA),yrreB nhoJ,,,"Richard Basehart,Audrey Totter,Cyd Charisse,Barry Sullivan,Lloyd Gough,Tom D'Andrea,William Conrad,Tito Renaldo",English,UéSA,95 min,7.1,1434,"53 isec,18 crityc","Crime,Drama,Film-Noir",Some college,A meek pharmacist cr㎨eates an alternate identity under which he plans to murder the bullying liquor salesman who has become his wife's lover.
20010101,0,1937,3 September 1937 (USA),"John Cromwell,W.S. Van Dyke","Anthony Hope,John L. Balderston",,"Ronald Colman,Madeleine Carroll,C. Au厗brey Smith,Raymond Massey,Mary Astor,David Niven,Douglas Fairbanks Jr.,Montagu Love,Philip Sleeman,Eleanor Wesselhoeft,Florence Roberts,Torben Meyer,Arthur Byron,Francis Ford,Margaret Tallichet",English,ASU,Some college,,3134,"41 user,7 critic",,"California, USA",Some college
tt2911666,John̽ Wick,2014,24 October 2014 (USA),"Chad Stahelski,David Leitch",Derek ӝKolstad,"Keanu Reeves,Michael Nyqvist,Alfie Allen","Keanu Reeves,Michael Nyqvist,Alfie Allen,Willem Dafoe,Dean Winters,Adrianne Palick䷠i,Omer Barnea,Toby Leonard Moore,Daniel Bernhardt,Bridget Moynahan,John Leguizamo,Ian McShane,Bridget Regan,Lance Reddick,Keith Jardine","English,Russian,Hungarian",USA,101 kin,,195887,s,"Actאion,Thriller","Nघew York City, New York, USA",Some college
